raw,monotone,lisse,reciproque,verif
2.642224788,2.431234,2.431234,2.642225,2.872171
2.40621376,2.445976,2.445976,2.406214,2.771137
2.287972927,2.460440,2.460440,2.287973,2.722440
2.656170845,2.475430,2.475430,2.656171,2.878799
2.415717601,2.490154,2.490154,2.415718,2.775193
2.263739585,2.504692,2.504692,2.263740,2.712581
2.659853458,2.520278,2.520278,2.659853,2.880529
2.442944765,2.535402,2.535402,2.442945,2.786417
2.701055765,2.550350,2.550350,2.701056,2.900987
2.478247404,2.564994,2.564994,2.478247,2.801467
2.739662408,2.579848,2.579848,2.739662,2.921458
2.463256835,2.593705,2.593705,2.463257,2.795147
2.734859943,2.607774,2.607774,2.734860,2.918744
2.499197483,2.621598,2.621598,2.499197,2.810387
2.753099679,2.635496,2.635496,2.753100,2.929099
2.488977909,2.648571,2.648571,2.488978,2.806015
2.758375644,2.661976,2.661976,2.758376,2.932283
2.778743743,2.675192,2.675192,2.778744,2.945702
2.775331974,2.687686,2.687686,2.775332,2.943391
2.469448566,2.698951,2.698951,2.469449,2.797785
2.77332592,2.711319,2.711319,2.773326,2.942050
2.778744459,2.723469,2.723469,2.778744,2.945703
2.7785573,2.734563,2.734563,2.778557,2.945575
2.769505023,2.745674,2.745674,2.769505,2.939494
2.78951478,2.756103,2.756103,2.789515,2.953262
2.773534297,2.765434,2.765434,2.773534,2.942190
2.792606353,2.774828,2.774828,2.792606,2.955405
2.77268505,2.783612,2.783612,2.772685,2.941622
2.830358505,2.792667,2.792667,2.830359,2.982645
2.771621227,2.801110,2.801110,2.771621,2.940911
2.780395507,2.810020,2.810020,2.780396,2.946834
2.840395927,2.818550,2.818550,2.840396,2.990197
2.822318077,2.827176,2.827176,2.822318,2.976772
2.835418701,2.835377,2.835377,2.835419,2.986404
2.85516715,2.843852,2.843852,2.855167,3.001401
2.838012456,2.851817,2.851817,2.838012,2.988387
2.878692388,2.860205,2.860205,2.878692,3.018755
2.86224699,2.868917,2.868917,2.862247,3.006813
2.86738491,2.877648,2.877648,2.867385,3.010599
2.889044761,2.885551,2.885551,2.889045,3.026594
2.887963056,2.893371,2.893371,2.887963,3.025735
2.907281637,2.901162,2.901162,2.907282,3.041235
2.877413034,2.908835,2.908835,2.877413,3.017835
2.918657064,2.916606,2.916606,2.918657,3.050478
2.909889221,2.924302,2.924302,2.909889,3.043351
2.922205448,2.931996,2.931996,2.922205,3.053346
2.941941261,2.939717,2.939717,2.941941,3.069412
2.9615314,2.947325,2.947325,2.961531,3.091208
2.972327709,2.951511,2.951511,2.972328,3.108195
2.960425615,2.955568,2.955568,2.960426,3.089477
2.980447769,2.959540,2.959540,2.980448,3.121960
2.992205142,2.963550,2.963550,2.992205,3.140631
3.01626873,2.967494,2.967494,3.016269,3.165277
3.037543058,2.971313,2.971313,3.037543,3.187066
3.070183753,2.974969,2.974969,3.070184,3.220496
3.095729351,2.978178,2.978178,3.095729,3.246660
