raw,monotone,lisse,reciproque,verif
2.805504798,2.739450,2.739450,2.805505,2.871385
2.72678399,2.749752,2.749752,2.726784,2.822761
2.812528133,2.760126,2.760126,2.812528,2.875942
2.738390684,2.770075,2.770075,2.738391,2.829765
2.844467163,2.779972,2.779972,2.844467,2.896419
2.760496139,2.790028,2.790028,2.760496,2.843231
2.870937347,2.800113,2.800113,2.870937,2.913739
2.730303525,2.809642,2.809642,2.730304,2.824869
2.85525155,2.819513,2.819513,2.855252,2.903604
2.869129419,2.829459,2.829459,2.869129,2.912559
2.848795175,2.839082,2.839082,2.848795,2.899315
2.786089181,2.848349,2.848349,2.786089,2.859235
2.878361225,2.858199,2.858199,2.878361,2.918714
2.867530584,2.867812,2.867812,2.867531,2.911516
2.875610828,2.877008,2.877008,2.875611,2.916863
2.892807245,2.886442,2.886442,2.892807,2.928431
2.901141166,2.895608,2.895608,2.901141,2.934149
2.880122661,2.904036,2.904036,2.880123,2.919912
2.911325454,2.912712,2.912712,2.911325,2.941610
2.918709039,2.921091,2.921091,2.918709,2.947001
2.947780132,2.929532,2.929532,2.947780,2.968950
2.920907258,2.937633,2.937633,2.920907,2.948614
2.942230463,2.945833,2.945833,2.942230,2.964679
2.973515272,2.953757,2.953757,2.973515,2.989557
2.976130008,2.961571,2.961571,2.976130,2.991757
2.993372201,2.969075,2.969075,2.993372,3.007018
2.999854087,2.976463,2.976463,2.999854,3.012971
2.994561195,2.983390,2.983390,2.994561,3.008104
3.009447574,2.990261,2.990261,3.009448,3.022156
3.015136718,2.997047,2.997047,3.015137,3.028171
3.012689113,3.003476,3.003476,3.012689,3.025581
3.013664722,3.009403,3.009403,3.013665,3.026613
3.029481172,3.015091,3.015091,3.029481,3.044796
3.034273624,3.020431,3.020431,3.034274,3.050885
3.010985136,3.025427,3.025427,3.010985,3.023777
3.030114412,3.030301,3.030301,3.030114,3.045601
3.041106462,3.034973,3.034973,3.041106,3.059941
3.016374349,3.039330,3.039330,3.016374,3.029511
3.054330348,3.043683,3.043683,3.054330,3.080329
3.046277523,3.047789,3.047789,3.046278,3.067370
3.064742565,3.050109,3.050109,3.064743,3.111122
3.04633212,3.052257,3.052257,3.046332,3.067448
3.063068151,3.054331,3.054331,3.063068,3.105807
3.07975459,3.056367,3.056367,3.079755,3.144174
3.074274063,3.058305,3.058305,3.074274,3.138637
3.102558374,3.060213,3.060213,3.102558,3.167214
3.11388421,3.061989,3.061989,3.113884,3.178657
3.118859767,3.063517,3.063517,3.118860,3.183684
